INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
235742975,10/31/2021,4:20:00,QUEENS,105,0,,FALSE,,,,25-44,M,BLACK,1058977,192998,40.69610442,-73.73051737
234433694,10/3/2021,4:01:00,QUEENS,114,0,,FALSE,25-44,M,ASIAN / PACIFIC ISLANDER,18-24,M,BLACK,1007977,217884,40.76469406,-73.91434801
233468972,9/13/2021,0:35:00,MANHATTAN,32,0,,TRUE,18-24,M,BLACK,18-24,M,BLACK,1001369,236689,40.81632399,-73.93815467
228482606,5/20/2021,23:22:00,BROOKLYN,75,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,1013046,183111,40.66923552,-73.89619791
233307766,9/8/2021,13:59:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,45-64,M,BLACK,1010710,243025,40.83369146,-73.90438295
224370779,2/14/2021,17:30:00,BROOKLYN,84,0,,FALSE,,,,25-44,M,BLACK,987649,191484,40.69226368,-73.98774453
229162470,6/4/2021,21:25:00,QUEENS,105,0,,FALSE,,,,18-24,M,BLACK,1056345,198394,40.71093695,-73.73995119
233172614,9/5/2021,16:40:00,BRONX,48,0,,FALSE,,,,25-44,M,BLACK,1015964,246847,40.84416443,-73.88537851
237290043,12/3/2021,2:25:00,BROOKLYN,60,0,PVT HOUSE,TRUE,,,,45-64,M,WHITE HISPANIC,994256,150750,40.58045253,-73.96397986
234101078,9/26/2021,22:31:00,BRONX,44,0,,FALSE,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1006176,243360,40.83462336,-73.92076636
238147754,12/21/2021,19:55:00,BROOKLYN,68,0,,FALSE,,,,25-44,M,BLACK,977453,170950,40.63590044,-74.02449095
231698073,8/2/2021,18:34:00,BRONX,48,0,,FALSE,18-24,M,WHITE HISPANIC,18-24,M,BLACK,1017831,246383,40.84288399,-73.878633
231866068,8/5/2021,8:57:00,QUEENS,103,0,,FALSE,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1037949,195015,40.70179318,-73.80633317
229347036,6/10/2021,0:22:00,MANHATTAN,10,0,,TRUE,25-44,M,BLACK,25-44,M,BLACK,983423,209491,40.7416892,-74.00298585
230805645,7/13/2021,23:40:00,BROOKLYN,70,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,995904,177893,40.65495242,-73.95800022
227089382,4/16/2021,10:45:00,QUEENS,103,0,,FALSE,,,,45-64,M,BLACK,1042835,194388,40.70004122,-73.78871708
223505520,1/22/2021,17:00:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,1026382,237309,40.81794183,-73.84778502
231965177,8/7/2021,2:44:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,TRUE,,,,18-24,F,WHITE HISPANIC,1006042,182535,40.66767454,-73.9214477
228252163,5/14/2021,18:03:00,BROOKLYN,81,0,,TRUE,25-44,M,BLACK,25-44,M,BLACK,1001384,188443,40.6839009,-73.9382234
236234762,11/13/2021,2:19:00,QUEENS,111,0,,FALSE,,,,25-44,M,ASIAN / PACIFIC ISLANDER,1042716,215456,40.75786836,-73.7889632
234396485,10/1/2021,15:02:00,BROOKLYN,84,0,,FALSE,,,,<18,F,BLACK,987679,188770,40.68481436,-73.98763773
236362255,11/16/2021,8:33:00,MANHATTAN,28,0,,FALSE,18-24,M,BLACK,18-24,M,BLACK,997967,234809,40.81116985,-73.95044911
224949528,2/26/2021,17:45:00,BROOKLYN,63,0,,TRUE,<18,M,BLACK,18-24,M,BLACK,1004082,163889,40.61649989,-73.92856773
233149851,9/4/2021,20:18:00,MANHATTAN,32,0,,FALSE,18-24,M,BLACK,<18,M,BLACK,998593,235938,40.81426765,-73.94818529
223786434,1/31/2021,7:30:00,MANHATTAN,34,0,,FALSE,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1005965,256062,40.86948709,-73.92148772
228865040,5/28/2021,20:21:00,BRONX,46,0,,FALSE,,,,25-44,M,BLACK,1010456,251901,40.85805422,-73.90526614
226654026,4/7/2021,2:07:00,MANHATTAN,14,0,,FALSE,18-24,M,BLACK,25-44,M,WHITE,986568,214237,40.75471551,-73.99163482
234433693,10/3/2021,0:30:00,BRONX,52,0,,FALSE,,,,25-44,M,BLACK,1018164,257403,40.87312929,-73.87737372
230310962,7/1/2021,21:10:00,BROOKLYN,73,0,,FALSE,,,,25-44,M,BLACK,1010862,178621,40.6569183,-73.90408849
227950661,5/9/2021,2:50:00,BRONX,41,2,MULTI DWELL - PUBLIC HOUS,TRUE,25-44,M,BLACK,25-44,M,BLACK HISPANIC,1014642,240068,40.82556269,-73.89018729
237712311,12/11/2021,16:03:00,BROOKLYN,60,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,<18,M,BLACK,984325,147989,40.57287977,-73.99973147
229823900,6/18/2021,23:00:00,BROOKLYN,73,0,,FALSE,,,,25-44,M,BLACK,1006760,182355,40.66717868,-73.91886013
222932692,1/11/2021,23:49:00,BRONX,47,0,MULTI DWELL - APT BUILD,TRUE,18-24,M,BLACK,18-24,M,BLACK HISPANIC,1020808,262493,40.88708919,-73.86778567
235259980,10/21/2021,0:11:00,BROOKLYN,67,0,,FALSE,,,,25-44,M,BLACK,1001402,176952,40.65236064,-73.93818773
233684860,9/16/2021,21:11:00,BRONX,47,0,,TRUE,,,,25-44,M,BLACK,1021502,261806,40.88520069,-73.86527957
231351985,7/24/2021,3:54:00,BROOKLYN,77,0,,TRUE,,,,25-44,M,BLACK,1000913,185404,40.67556044,-73.93992914
226495970,4/4/2021,2:50:00,BRONX,52,0,,FALSE,,,,25-44,M,BLACK,1014140,254813,40.86603508,-73.89193542
233790860,9/18/2021,23:17:00,BRONX,44,0,,TRUE,,,,18-24,M,BLACK HISPANIC,1010270,246284,40.84263778,-73.90596033
227344212,4/25/2021,17:32:00,BROOKLYN,76,2,MULTI DWELL - PUBLIC HOUS,TRUE,25-44,M,BLACK,25-44,M,BLACK,983439,185086,40.67470324,-74.00292517
237740432,12/12/2021,10:09:00,BROOKLYN,73,0,,TRUE,,,,25-44,M,BLACK,1008858,186137,40.67755384,-73.91128371
223202282,1/16/2021,21:00:00,BROOKLYN,63,0,,FALSE,,,,18-24,M,BLACK,1000833,167012,40.62507855,-73.94026277
234208836,9/28/2021,20:40:00,MANHATTAN,24,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,25-44,F,BLACK,991495,226842,40.78931029,-73.97383765
236458894,11/18/2021,20:05:00,BRONX,41,0,,FALSE,18-24,M,BLACK HISPANIC,25-44,M,BLACK,1012374,237684,40.8190268,-73.89839214
232924791,8/30/2021,20:20:00,BROOKLYN,75,0,,FALSE,,,,18-24,M,BLACK,1014980,186801,40.67935723,-73.88920943
225168411,3/4/2021,11:40:00,BRONX,49,0,,FALSE,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1021657,251013,40.85557658,-73.86477926
229848439,6/20/2021,23:14:00,QUEENS,101,0,,FALSE,,,,45-64,M,BLACK,1053356,155686,40.59373711,-73.7511702
228798560,5/27/2021,22:50:00,QUEENS,103,0,,FALSE,18-24,F,BLACK,25-44,M,BLACK,1037559,194576,40.70059059,-73.8077432
224952438,2/27/2021,4:10:00,STATEN ISLAND,120,0,,FALSE,25-44,M,BLACK HISPANIC,25-44,F,WHITE HISPANIC,962970,168674,40.62963034,-74.07666584
223820796,2/1/2021,12:30:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,<18,M,BLACK,1020637,237482,40.8184422,-73.86853985
231047707,7/16/2021,15:59:00,MANHATTAN,28,0,,TRUE,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,997995,230064,40.79814609,-73.95035767
224870654,2/25/2021,12:33:00,BRONX,47,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK HISPANIC,1029103,263547,40.88994382,-73.83777894
232888015,8/28/2021,19:54:00,BRONX,52,0,,TRUE,,,,25-44,M,BLACK,1014295,253237,40.86170891,-73.89138209
231633081,7/30/2021,23:02:00,STATEN ISLAND,121,0,PVT HOUSE,FALSE,25-44,M,BLACK,<18,M,BLACK,939707,167850,40.62728221,-74.16046872
233828558,9/20/2021,19:30:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,WHITE HISPANIC,1022040,240165,40.82580038,-73.86345589
233459107,9/11/2021,1:34:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,TRUE,,,,45-64,M,BLACK,1001666,229217,40.79581483,-73.93710106
234101078,9/26/2021,22:31:00,BRONX,44,0,,FALSE,25-44,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC,1006176,243360,40.83462336,-73.92076636
226598087,4/6/2021,19:21:00,BROOKLYN,81,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,25-44,F,BLACK HISPANIC,1005141,187645,40.68170251,-73.9246797
228262995,5/15/2021,21:07:00,BRONX,44,0,,TRUE,18-24,M,WHITE HISPANIC,<18,M,WHITE HISPANIC,1010688,245851,40.84144808,-73.90445131
227647464,4/30/2021,18:48:00,QUEENS,103,0,,FALSE,,,,25-44,M,WHITE HISPANIC,1040694,196660,40.70629123,-73.79641943
232331294,8/16/2021,0:30:00,BROOKLYN,75,0,,FALSE,,,,18-24,M,BLACK,1014905,185861,40.6767774,-73.8894841
225485721,3/11/2021,21:45:00,MANHATTAN,32,0,,TRUE,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1001137,236815,40.81667027,-73.93899251
229507932,6/13/2021,23:15:00,MANHATTAN,33,0,,FALSE,,,,25-44,M,WHITE HISPANIC,1002054,246849,40.84420892,-73.93565297
231637053,7/31/2021,22:36:00,QUEENS,115,0,,FALSE,,,,18-24,F,WHITE HISPANIC,1020765,213373,40.75226897,-73.86820845
236403182,11/17/2021,17:06:00,BRONX,47,0,,FALSE,,,,<18,M,WHITE HISPANIC,1022178,256770,40.87137556,-73.86286333
230162219,6/25/2021,23:10:00,BRONX,52,0,,FALSE,,,,25-44,M,BLACK HISPANIC,1013115,255492,40.86790213,-73.89563833
228049421,5/11/2021,1:25:00,BRONX,44,0,,FALSE,,,,25-44,M,BLACK HISPANIC,1006823,243052,40.83377636,-73.9184293
237712308,12/10/2021,23:30:00,BROOKLYN,83,0,,FALSE,,,,25-44,M,WHITE HISPANIC,1005987,195005,40.70190197,-73.92160574
229643172,6/16/2021,23:22:00,BRONX,52,0,,TRUE,18-24,M,WHITE HISPANIC,25-44,F,BLACK,1014313,254123,40.86414065,-73.89131304
230741753,7/11/2021,6:19:00,BRONX,44,0,,FALSE,,,,25-44,M,BLACK HISPANIC,1010929,246421,40.84301183,-73.90357804
228369051,5/18/2021,18:25:00,BRONX,42,0,,FALSE,,,,25-44,M,BLACK,1009613,241202,40.82869107,-73.90835406
227344203,4/23/2021,21:35:00,BROOKLYN,71,0,MULTI DWELL - APT BUILD,FALSE,18-24,M,BLACK,25-44,M,BLACK,996262,181980,40.66616985,-73.9567027
228917763,5/31/2021,22:29:00,MANHATTAN,25,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,1001312,231864,40.80308081,-73.93837286
235208443,10/19/2021,16:05:00,BROOKLYN,77,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,1003812,183893,40.67140715,-73.92948225
231965177,8/7/2021,2:44:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,F,WHITE HISPANIC,1006042,182535,40.66767454,-73.9214477
227987579,5/10/2021,7:53:00,BROOKLYN,79,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,999792,188337,40.6836129,-73.94396373
224465137,2/16/2021,20:48:00,BRONX,44,0,DEPT STORE,FALSE,45-64,M,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER,1007961,246839,40.84416759,-73.91430352
225923348,3/21/2021,20:01:00,BRONX,42,0,,FALSE,<18,M,BLACK,25-44,M,BLACK,1012293,245330,40.84001313,-73.89865283
225295736,3/7/2021,6:15:00,BROOKLYN,75,0,,TRUE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1020492,187865,40.68225682,-73.86933111
232291475,8/15/2021,13:09:00,BRONX,40,0,,FALSE,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1007684,235949,40.8142784,-73.91534271
230196723,6/28/2021,22:01:00,BRONX,52,0,,FALSE,,,,65+,F,BLACK,1017769,261525,40.8844444,-73.87878135
222529114,1/2/2021,15:50:00,BRONX,47,0,,FALSE,,,,18-24,M,BLACK,1022775,258772,40.87686785,-73.86069322
229091710,6/3/2021,23:30:00,BROOKLYN,90,0,MULTI DWELL - APT BUILD,FALSE,25-44,F,WHITE HISPANIC,25-44,M,WHITE HISPANIC,999645,195120,40.70223092,-73.94447824
227187021,4/21/2021,1:45:00,BRONX,48,0,,FALSE,,,,25-44,M,WHITE HISPANIC,1016802,250581,40.8544101,-73.88233163
226705487,4/8/2021,18:15:00,MANHATTAN,6,0,,FALSE,25-44,M,BLACK,18-24,M,BLACK,984288,205504,40.73074591,-73.99986434
228798150,5/27/2021,21:06:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,1026600,238546,40.821336,-73.84698962
233459106,9/10/2021,17:35:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,TRUE,25-44,M,BLACK,25-44,M,BLACK,998205,190419,40.68933015,-73.94968145
229188281,6/6/2021,4:22:00,MANHATTAN,13,0,,TRUE,25-44,M,BLACK,25-44,M,BLACK,990438,208520,40.73902192,-73.97767165
232888019,8/27/2021,0:06:00,MANHATTAN,33,0,,FALSE,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,999973,243933,40.8362093,-73.9431811
231047709,7/18/2021,20:58:00,BROOKLYN,83,0,MULTI DWELL - APT BUILD,FALSE,25-44,M,BLACK,18-24,M,BLACK,1006515,195061,40.70205436,-73.91970129
232132666,8/11/2021,19:11:00,BRONX,46,0,MULTI DWELL - APT BUILD,TRUE,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1011756,252027,40.8583961,-73.90056609
228367829,5/18/2021,23:27:00,BRONX,40,0,,FALSE,,,,18-24,M,BLACK,1005530,233943,40.80877794,-73.9231307
226203715,3/26/2021,13:50:00,QUEENS,101,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK HISPANIC,1052081,159100,40.60311767,-73.75572681
231047708,7/18/2021,14:20:00,QUEENS,113,0,,FALSE,<18,M,BLACK,<18,M,BLACK,1044741,192495,40.69483257,-73.7818602
233942901,9/22/2021,14:00:00,BRONX,48,0,,FALSE,,,,25-44,M,BLACK,1012924,250164,40.85327901,-73.8963517
235740735,10/31/2021,0:50:00,BRONX,49,0,,TRUE,,,,18-24,M,BLACK,1023113,256116,40.86957647,-73.8594864
227950650,5/6/2021,23:28:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,TRUE,25-44,M,BLACK,18-24,M,BLACK,1010706,243782,40.83576922,-73.90439442
228672737,5/25/2021,18:01:00,BRONX,48,0,,TRUE,18-24,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1013843,247870,40.84697963,-73.89303986
231637053,7/31/2021,22:36:00,QUEENS,115,0,,FALSE,,,,45-64,M,BLACK HISPANIC,1020765,213373,40.75226897,-73.86820845
232390408,8/17/2021,22:20:00,BROOKLYN,73,0,GROCERY/BODEGA,FALSE,,,,18-24,M,BLACK,1010184,182785,40.66834957,-73.90651606
226542630,4/5/2021,0:01:00,BRONX,48,0,,FALSE,,,,25-44,M,BLACK,1016121,248725,40.84931842,-73.88480215
226738465,4/9/2021,20:23:00,BROOKLYN,76,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK HISPANIC,981170,185772,40.67658566,-74.01110542
238209824,12/22/2021,20:04:00,MANHATTAN,23,0,,FALSE,<18,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,998862,227442,40.79094802,-73.94723197
224069696,2/6/2021,4:50:00,BROOKLYN,73,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,1009142,187708,40.68186508,-73.91025402
235839217,11/2/2021,9:06:00,BRONX,52,0,,FALSE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1014487,254336,40.86472467,-73.89068301
230448906,7/4/2021,2:00:00,BRONX,42,0,,FALSE,,,,25-44,F,WHITE HISPANIC,1012450,243371,40.83463575,-73.89809366
238291448,12/25/2021,1:31:00,BROOKLYN,67,0,,FALSE,,,,25-44,M,BLACK,1002649,173133,40.6418758,-73.93370411
227647472,5/2/2021,2:38:00,BROOKLYN,67,0,,FALSE,,,,18-24,M,BLACK,999809,172040,40.6388812,-73.94394003
227950651,5/6/2021,22:10:00,BROOKLYN,71,0,MULTI DWELL - APT BUILD,FALSE,,,,18-24,M,BLACK,997631,178916,40.65775789,-73.95177405
231190175,7/21/2021,0:40:00,MANHATTAN,32,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,998094,235038,40.8117982,-73.94998985
230234503,6/29/2021,19:14:00,QUEENS,102,0,,FALSE,18-24,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC,1021828,190928,40.69065847,-73.8644971
236170275,11/11/2021,20:17:00,MANHATTAN,7,2,MULTI DWELL - PUBLIC HOUS,TRUE,25-44,M,BLACK,25-44,F,BLACK HISPANIC,989775,199282,40.71366629,-73.98007171
237087696,11/29/2021,14:20:00,MANHATTAN,25,0,,FALSE,,,,25-44,M,BLACK,1001375,231978,40.80339359,-73.93814501
233080845,9/2/2021,17:42:00,BRONX,41,0,,FALSE,18-24,M,BLACK,<18,M,BLACK,1014604,238800,40.82208253,-73.89033033
235426483,10/23/2021,2:04:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,WHITE HISPANIC,1007986,232412,40.80456952,-73.91426419
235088340,10/15/2021,16:17:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,45-64,M,BLACK,1021189,239209,40.82318003,-73.86653604
226849321,4/13/2021,0:00:00,MANHATTAN,32,0,,FALSE,<18,M,BLACK,18-24,M,BLACK,999900,238685,40.82180517,-73.94345715
236817420,11/22/2021,12:50:00,BRONX,40,0,,FALSE,25-44,M,WHITE HISPANIC,45-64,M,BLACK,1007567,237088,40.81740495,-73.91576143
222526451,1/1/2021,1:15:00,BRONX,44,0,HOTEL/MOTEL,FALSE,18-24,M,BLACK,25-44,M,BLACK,1003280,242179,40.83138857,-73.93123513
225725570,3/16/2021,3:53:00,BRONX,46,0,,FALSE,25-44,M,WHITE HISPANIC,45-64,M,BLACK,1010802,249668,40.85192427,-73.90402418
238036436,12/18/2021,15:39:00,QUEENS,113,0,,FALSE,,,,25-44,M,WHITE HISPANIC,1045709,186746,40.67904626,-73.77842187
237438857,12/6/2021,19:30:00,BRONX,47,0,,FALSE,,,,65+,M,BLACK,1020578,258708,40.8767015,-73.86863801
233147094,9/4/2021,15:39:00,BRONX,49,0,,FALSE,,,,<18,M,BLACK,1020207,253133,40.86140136,-73.87000948
224702000,2/22/2021,17:20:00,BROOKLYN,81,0,,FALSE,18-24,M,BLACK,25-44,M,BLACK,1003410,191481,40.69223536,-73.93090985
234973158,10/14/2021,9:57:00,MANHATTAN,32,0,,FALSE,<18,M,BLACK,<18,M,BLACK,1000746,237029,40.81725838,-73.94040458
236950605,11/26/2021,2:20:00,BROOKLYN,67,0,,FALSE,,,,25-44,M,BLACK,1006290,179847,40.66029596,-73.92056252
237290043,12/3/2021,2:25:00,BROOKLYN,60,0,PVT HOUSE,FALSE,,,,25-44,M,WHITE HISPANIC,994256,150750,40.58045253,-73.96397986
229283289,6/8/2021,9:52:00,BRONX,43,0,,FALSE,18-24,M,WHITE HISPANIC,18-24,M,BLACK,1020518,242653,40.8326356,-73.86894183
225063428,3/2/2021,22:35:00,MANHATTAN,32,0,GROCERY/BODEGA,FALSE,18-24,M,BLACK,18-24,M,BLACK,998593,235938,40.81426765,-73.94818529
227551204,4/29/2021,19:30:00,BROOKLYN,90,0,RESTAURANT/DINER,FALSE,18-24,M,BLACK,25-44,M,WHITE,994854,197852,40.70973665,-73.96175303
232497427,8/19/2021,21:30:00,QUEENS,113,0,,FALSE,,,,18-24,F,BLACK,1048357,195417,40.70282729,-73.76879251
234756217,10/9/2021,20:17:00,BROOKLYN,71,0,,FALSE,,,,25-44,M,BLACK,996148,181562,40.66502269,-73.95711437
232264786,8/14/2021,0:13:00,BROOKLYN,79,0,,FALSE,,,,25-44,M,BLACK,998989,189991,40.68815412,-73.94685538
232291899,8/14/2021,4:11:00,BRONX,46,0,,FALSE,,,,25-44,M,BLACK,1008497,248717,40.84932069,-73.91235948
238312742,12/26/2021,12:20:00,QUEENS,105,0,,TRUE,,,,25-44,M,BLACK,1048918,180219,40.6611083,-73.76691506
230788300,7/13/2021,1:28:00,BROOKLYN,63,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,1003865,168110,40.62808613,-73.92933709
227344442,4/24/2021,23:31:00,BROOKLYN,76,0,,FALSE,,,,25-44,F,BLACK,982485,188085,40.68293468,-74.0063652
222524733,1/1/2021,0:16:00,QUEENS,108,0,,FALSE,,,,<18,M,BLACK,998549,213987,40.75401807,-73.94839096
238433139,12/29/2021,19:09:00,BRONX,48,0,,FALSE,,,,18-24,M,BLACK,1018767,244138,40.83671851,-73.87526167
224556085,2/18/2021,13:09:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK,1009910,184163,40.67213267,-73.90749852
237963147,12/16/2021,11:20:00,BRONX,40,0,,FALSE,,,,25-44,F,BLACK,1008068,236071,40.81461223,-73.91395502
230606421,7/8/2021,1:16:00,QUEENS,113,0,,FALSE,,,,<18,M,BLACK,1041835,189204,40.68581894,-73.79236784
227950638,5/5/2021,18:17:00,BRONX,48,0,,FALSE,,,,25-44,M,BLACK HISPANIC,1017061,246371,40.84285394,-73.88141599
226503935,4/3/2021,18:23:00,BRONX,44,0,,TRUE,18-24,M,BLACK,65+,M,BLACK,1008053,241673,40.82998817,-73.91398934
233502665,9/13/2021,15:50:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,FALSE,<18,M,BLACK,<18,F,BLACK,1018075,179398,40.65902638,-73.87808807
235943069,11/5/2021,23:05:00,BROOKLYN,75,0,,TRUE,,,,25-44,M,BLACK,1014207,185452,40.67565718,-73.89200235
237392756,12/5/2021,22:16:00,BRONX,44,0,,FALSE,,,,18-24,F,BLACK HISPANIC,1007687,246038,40.84196981,-73.91529663
238040455,12/18/2021,2:55:00,BRONX,45,0,,FALSE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1027428,246132,40.84215336,-73.84394921
231512061,7/28/2021,19:15:00,MANHATTAN,30,0,,FALSE,,,,18-24,M,BLACK,998281,239432,40.8238582,-73.94930512
235091846,10/17/2021,0:57:00,BRONX,47,0,,FALSE,18-24,M,BLACK,45-64,M,BLACK,1025503,259767,40.87958648,-73.85082253
236325239,11/15/2021,17:55:00,BROOKLYN,71,0,,FALSE,,,,25-44,M,BLACK,998344,180070,40.66092426,-73.94920187
236254076,11/13/2021,16:59:00,BRONX,44,0,BAR/NIGHT CLUB,FALSE,18-24,M,BLACK,45-64,M,BLACK HISPANIC,1006999,245897,40.84158461,-73.91778364
234613228,10/6/2021,15:07:00,BROOKLYN,75,0,,FALSE,18-24,M,BLACK,18-24,M,BLACK,1015391,181282,40.66420739,-73.88775313
233998524,9/23/2021,21:06:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,FALSE,45-64,M,BLACK,25-44,M,BLACK HISPANIC,1026999,237853,40.81943199,-73.84555243
225620485,3/12/2021,20:16:00,QUEENS,114,0,,TRUE,18-24,M,BLACK,25-44,F,BLACK HISPANIC,1008461,214709,40.75597819,-73.91261223
236458893,11/18/2021,14:18:00,MANHATTAN,23,0,,FALSE,,,,45-64,M,BLACK,999770,229081,40.79544508,-73.94394905
232931111,8/31/2021,0:55:00,QUEENS,103,0,,TRUE,,,,25-44,M,BLACK,1047133,196694,40.70634113,-73.77319505
228917762,5/31/2021,20:20:00,STATEN ISLAND,120,0,,FALSE,,,,18-24,M,BLACK,961361,160963,40.60846124,-74.08243636
228062046,5/12/2021,4:53:00,BRONX,46,0,MULTI DWELL - APT BUILD,TRUE,,,,18-24,M,BLACK,1007160,247651,40.84639841,-73.91719577
231325837,7/24/2021,21:57:00,BROOKLYN,67,0,BEAUTY/NAIL SALON,FALSE,18-24,F,BLACK,45-64,M,BLACK,1000204,173775,40.6436427,-73.94251269
228918109,5/31/2021,11:15:00,BROOKLYN,83,0,,FALSE,18-24,M,BLACK,18-24,M,BLACK,1006644,195886,40.70431847,-73.9192333
226230157,3/28/2021,23:00:00,MANHATTAN,6,0,,FALSE,,,,25-44,M,BLACK,984234,204728,40.72861598,-74.00005917
229643172,6/16/2021,23:22:00,BRONX,52,0,,TRUE,25-44,M,BLACK,25-44,F,BLACK,1014313,254123,40.86414065,-73.89131304
230418795,7/2/2021,19:34:00,BRONX,41,0,,FALSE,25-44,M,BLACK,18-24,M,BLACK,1013336,238224,40.82050584,-73.89491419
234268729,9/29/2021,12:50:00,BRONX,48,0,,TRUE,18-24,M,BLACK HISPANIC,<18,M,BLACK HISPANIC,1016838,250252,40.85350696,-73.8822031
229542171,6/14/2021,2:47:00,QUEENS,114,0,BAR/NIGHT CLUB,FALSE,18-24,M,BLACK,25-44,M,BLACK,1010809,217787,40.76441977,-73.90412501
227089753,4/18/2021,12:30:00,BRONX,47,0,MULTI DWELL - APT BUILD,FALSE,,,,25-44,M,BLACK,1021934,259599,40.87914133,-73.86372966
232299784,8/16/2021,0:26:00,BROOKLYN,81,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,F,BLACK,1001469,191733,40.69293103,-73.93790851
236094287,11/9/2021,20:30:00,QUEENS,103,0,,FALSE,,,,18-24,M,BLACK,1037507,195007,40.7017739,-73.80792733
235086141,10/15/2021,22:10:00,BROOKLYN,69,2,MULTI DWELL - PUBLIC HOUS,TRUE,18-24,M,BLACK,18-24,M,BLACK,1015306,170597,40.6348797,-73.88810871
227647467,5/1/2021,3:54:00,BROOKLYN,79,0,,FALSE,,,,18-24,M,BLACK,999888,187049,40.68007746,-73.94362058
231633082,7/31/2021,3:38:00,MANHATTAN,32,0,,FALSE,,,,18-24,M,BLACK,1000711,235993,40.81441492,-73.94053357
226598083,4/6/2021,1:20:00,BROOKLYN,83,0,,FALSE,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1005987,195005,40.70190197,-73.92160574
231965278,8/7/2021,23:57:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,TRUE,<18,M,WHITE HISPANIC,<18,M,BLACK,1011489,239285,40.82342387,-73.90158306
232888013,8/29/2021,14:30:00,BRONX,43,0,,FALSE,18-24,M,BLACK,25-44,M,BLACK,1023454,238929,40.82240175,-73.85835395
235457029,10/24/2021,19:15:00,BRONX,40,0,,FALSE,,,,18-24,M,BLACK,1009529,234973,40.81159447,-73.90868106
224119581,2/8/2021,13:00:00,QUEENS,107,0,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,1035549,205727,40.73120923,-73.81490724
228890010,5/30/2021,23:38:00,QUEENS,115,0,PVT HOUSE,TRUE,25-44,M,BLACK,25-44,M,WHITE,1018835,216957,40.76211388,-73.87515592
