"INCIDENT_KEY","OCCUR_DATE","OCCUR_TIME","BORO","PRECINCT","JURISDICTION_CODE","LOCATION_DESC","STATISTICAL_MURDER_FLAG","PERP_AGE_GROUP","PERP_SEX","PERP_RACE","VIC_AGE_GROUP","VIC_SEX","VIC_RACE","X_COORD_CD","Y_COORD_CD","Latitude","Longitude","number"
232497427,"8/19/21","21:30:00","QUEENS",113,0,"",FALSE,"","","","18-24","F","BLACK",1048357,195417,40.70282729,-73.76879251,296
234756217,"10/9/21","20:17:00","BROOKLYN",71,0,"",FALSE,"","","","25-44","M","BLACK",996148,181562,40.66502269,-73.95711437,631
232264786,"8/14/21","00:13:00","BROOKLYN",79,0,"",FALSE,"","","","25-44","M","BLACK",998989,189991,40.68815412,-73.94685538,631
232291899,"8/14/21","04:11:00","BRONX",46,0,"",FALSE,"","","","25-44","M","BLACK",1008497,248717,40.84932069,-73.91235948,701
238312742,"12/26/21","12:20:00","QUEENS",105,0,"",TRUE,"","","","25-44","M","BLACK",1048918,180219,40.6611083,-73.76691506,296
230788300,"7/13/21","01:28:00","BROOKLYN",63,0,"",FALSE,"25-44","M","BLACK","25-44","M","BLACK",1003865,168110,40.62808613,-73.92933709,631
227344442,"4/24/21","23:31:00","BROOKLYN",76,0,"",FALSE,"","","","25-44","F","BLACK",982485,188085,40.68293468,-74.0063652,631
222524733,"1/1/21","00:16:00","QUEENS",108,0,"",FALSE,"","","","<18","M","BLACK",998549,213987,40.75401807,-73.94839096,296
238433139,"12/29/21","19:09:00","BRONX",48,0,"",FALSE,"","","","18-24","M","BLACK",1018767,244138,40.83671851,-73.87526167,701
224556085,"2/18/21","13:09:00","BROOKLYN",73,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","18-24","M","BLACK",1009910,184163,40.67213267,-73.90749852,631
237963147,"12/16/21","11:20:00","BRONX",40,0,"",FALSE,"","","","25-44","F","BLACK",1008068,236071,40.81461223,-73.91395502,701
230606421,"7/8/21","01:16:00","QUEENS",113,0,"",FALSE,"","","","<18","M","BLACK",1041835,189204,40.68581894,-73.79236784,296
227950638,"5/5/21","18:17:00","BRONX",48,0,"",FALSE,"","","","25-44","M","BLACK HISPANIC",1017061,246371,40.84285394,-73.88141599,701
226503935,"4/3/21","18:23:00","BRONX",44,0,"",TRUE,"18-24","M","BLACK","65+","M","BLACK",1008053,241673,40.82998817,-73.91398934,701
233502665,"9/13/21","15:50:00","BROOKLYN",75,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"<18","M","BLACK","<18","F","BLACK",1018075,179398,40.65902638,-73.87808807,631
235943069,"11/5/21","23:05:00","BROOKLYN",75,0,"",TRUE,"","","","25-44","M","BLACK",1014207,185452,40.67565718,-73.89200235,631
237392756,"12/5/21","22:16:00","BRONX",44,0,"",FALSE,"","","","18-24","F","BLACK HISPANIC",1007687,246038,40.84196981,-73.91529663,701
238040455,"12/18/21","02:55:00","BRONX",45,0,"",FALSE,"25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1027428,246132,40.84215336,-73.84394921,701
231512061,"7/28/21","19:15:00","MANHATTAN",30,0,"",FALSE,"","","","18-24","M","BLACK",998281,239432,40.8238582,-73.94930512,343
235091846,"10/17/21","00:57:00","BRONX",47,0,"",FALSE,"18-24","M","BLACK","45-64","M","BLACK",1025503,259767,40.87958648,-73.85082253,701
236325239,"11/15/21","17:55:00","BROOKLYN",71,0,"",FALSE,"","","","25-44","M","BLACK",998344,180070,40.66092426,-73.94920187,631
236254076,"11/13/21","16:59:00","BRONX",44,0,"BAR/NIGHT CLUB",FALSE,"18-24","M","BLACK","45-64","M","BLACK HISPANIC",1006999,245897,40.84158461,-73.91778364,701
234613228,"10/6/21","15:07:00","BROOKLYN",75,0,"",FALSE,"18-24","M","BLACK","18-24","M","BLACK",1015391,181282,40.66420739,-73.88775313,631
233998524,"9/23/21","21:06:00","BRONX",43,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"45-64","M","BLACK","25-44","M","BLACK HISPANIC",1026999,237853,40.81943199,-73.84555243,701
225620485,"3/12/21","20:16:00","QUEENS",114,0,"",TRUE,"18-24","M","BLACK","25-44","F","BLACK HISPANIC",1008461,214709,40.75597819,-73.91261223,296
236458893,"11/18/21","14:18:00","MANHATTAN",23,0,"",FALSE,"","","","45-64","M","BLACK",999770,229081,40.79544508,-73.94394905,343
232931111,"8/31/21","00:55:00","QUEENS",103,0,"",TRUE,"","","","25-44","M","BLACK",1047133,196694,40.70634113,-73.77319505,296
228917762,"5/31/21","20:20:00","STATEN ISLAND",120,0,"",FALSE,"","","","18-24","M","BLACK",961361,160963,40.60846124,-74.08243636,40
228062046,"5/12/21","04:53:00","BRONX",46,0,"MULTI DWELL - APT BUILD",TRUE,"","","","18-24","M","BLACK",1007160,247651,40.84639841,-73.91719577,701
231325837,"7/24/21","21:57:00","BROOKLYN",67,0,"BEAUTY/NAIL SALON",FALSE,"18-24","F","BLACK","45-64","M","BLACK",1000204,173775,40.6436427,-73.94251269,631
228918109,"5/31/21","11:15:00","BROOKLYN",83,0,"",FALSE,"18-24","M","BLACK","18-24","M","BLACK",1006644,195886,40.70431847,-73.9192333,631
226230157,"3/28/21","23:00:00","MANHATTAN",6,0,"",FALSE,"","","","25-44","M","BLACK",984234,204728,40.72861598,-74.00005917,343
229643172,"6/16/21","23:22:00","BRONX",52,0,"",TRUE,"25-44","M","BLACK","25-44","F","BLACK",1014313,254123,40.86414065,-73.89131304,701
230418795,"7/2/21","19:34:00","BRONX",41,0,"",FALSE,"25-44","M","BLACK","18-24","M","BLACK",1013336,238224,40.82050584,-73.89491419,701
234268729,"9/29/21","12:50:00","BRONX",48,0,"",TRUE,"18-24","M","BLACK HISPANIC","<18","M","BLACK HISPANIC",1016838,250252,40.85350696,-73.8822031,701
229542171,"6/14/21","02:47:00","QUEENS",114,0,"BAR/NIGHT CLUB",FALSE,"18-24","M","BLACK","25-44","M","BLACK",1010809,217787,40.76441977,-73.90412501,296
227089753,"4/18/21","12:30:00","BRONX",47,0,"MULTI DWELL - APT BUILD",FALSE,"","","","25-44","M","BLACK",1021934,259599,40.87914133,-73.86372966,701
232299784,"8/16/21","00:26:00","BROOKLYN",81,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","18-24","F","BLACK",1001469,191733,40.69293103,-73.93790851,631
236094287,"11/9/21","20:30:00","QUEENS",103,0,"",FALSE,"","","","18-24","M","BLACK",1037507,195007,40.7017739,-73.80792733,296
235086141,"10/15/21","22:10:00","BROOKLYN",69,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"18-24","M","BLACK","18-24","M","BLACK",1015306,170597,40.6348797,-73.88810871,631
227647467,"5/1/21","03:54:00","BROOKLYN",79,0,"",FALSE,"","","","18-24","M","BLACK",999888,187049,40.68007746,-73.94362058,631
231633082,"7/31/21","03:38:00","MANHATTAN",32,0,"",FALSE,"","","","18-24","M","BLACK",1000711,235993,40.81441492,-73.94053357,343
226598083,"4/6/21","01:20:00","BROOKLYN",83,0,"",FALSE,"25-44","M","WHITE HISPANIC","25-44","M","BLACK",1005987,195005,40.70190197,-73.92160574,631
231965278,"8/7/21","23:57:00","BRONX",42,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"<18","M","WHITE HISPANIC","<18","M","BLACK",1011489,239285,40.82342387,-73.90158306,701
232888013,"8/29/21","14:30:00","BRONX",43,0,"",FALSE,"18-24","M","BLACK","25-44","M","BLACK",1023454,238929,40.82240175,-73.85835395,701
235457029,"10/24/21","19:15:00","BRONX",40,0,"",FALSE,"","","","18-24","M","BLACK",1009529,234973,40.81159447,-73.90868106,701
224119581,"2/8/21","13:00:00","QUEENS",107,0,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","25-44","M","BLACK",1035549,205727,40.73120923,-73.81490724,296
228890010,"5/30/21","23:38:00","QUEENS",115,0,"PVT HOUSE",TRUE,"25-44","M","BLACK","25-44","M","WHITE",1018835,216957,40.76211388,-73.87515592,296
233763098,"9/18/21","03:24:00","BROOKLYN",67,0,"",FALSE,"25-44","M","BLACK","25-44","F","BLACK",1004006,171400,40.63711617,-73.9288195,631
228049712,"5/11/21","17:19:00","MANHATTAN",23,0,"",FALSE,"25-44","M","BLACK","25-44","M","BLACK",1000382,226900,40.78945773,-73.94174398,343
228062046,"5/12/21","04:53:00","BRONX",46,0,"MULTI DWELL - APT BUILD",TRUE,"","","","45-64","M","BLACK",1007160,247651,40.84639841,-73.91719577,701
222560300,"1/3/21","19:00:00","QUEENS",105,0,"",FALSE,"","","","18-24","F","BLACK",1054092,184886,40.67387883,-73.74821788,296
233790860,"9/18/21","23:17:00","BRONX",44,0,"",FALSE,"","","","18-24","F","BLACK HISPANIC",1010270,246284,40.84263778,-73.90596033,701
237852477,"12/14/21","19:29:00","BROOKLYN",70,0,"GROCERY/BODEGA",TRUE,"25-44","M","BLACK","18-24","M","ASIAN / PACIFIC ISLANDER",995518,177276,40.65325939,-73.9593924,631
230451566,"7/5/21","04:29:00","BROOKLYN",69,0,"",FALSE,"","","","25-44","M","BLACK",1007050,172316,40.63962308,-73.91784871,631
232632359,"8/23/21","09:30:00","MANHATTAN",19,0,"COMMERCIAL BLDG",TRUE,"25-44","M","BLACK","25-44","M","WHITE HISPANIC",999095,224575,40.78307848,-73.94639686,343
236403182,"11/17/21","17:06:00","BRONX",47,0,"",FALSE,"","","","25-44","M","BLACK",1022178,256770,40.87137556,-73.86286333,701
229848799,"6/20/21","20:48:00","MANHATTAN",34,0,"",FALSE,"","","","18-24","M","BLACK",1005784,255941,40.86915543,-73.92214254,343
227089386,"4/16/21","18:25:00","BRONX",40,0,"",FALSE,"18-24","M","BLACK","25-44","M","BLACK",1008203,232304,40.8042725,-73.91348075,701
232193235,"8/13/21","01:00:00","QUEENS",109,0,"BAR/NIGHT CLUB",FALSE,"18-24","M","BLACK","18-24","F","BLACK",1031552,216518,40.76085005,-73.82925307,296
235964023,"11/6/21","11:58:00","BROOKLYN",75,0,"",FALSE,"25-44","M","BLACK HISPANIC","25-44","M","BLACK",1020925,186302,40.67796496,-73.86777844,631
230162442,"6/27/21","17:15:00","MANHATTAN",14,0,"",FALSE,"<18","M","BLACK","18-24","M","WHITE",988191,215312,40.75766554,-73.98577611,343
223872338,"2/2/21","11:07:00","BROOKLYN",77,0,"MULTI DWELL - APT BUILD",TRUE,"","","","65+","M","BLACK",997735,185303,40.67528862,-73.95138645,631
222526453,"1/1/21","06:15:00","QUEENS",106,0,"",FALSE,"","","","18-24","M","WHITE HISPANIC",1027473,184592,40.67324185,-73.8441822,296
230051793,"6/24/21","05:07:00","MANHATTAN",14,0,"HOTEL/MOTEL",FALSE,"","","","25-44","M","BLACK",986051,214231,40.75469917,-73.99350089,343
237200366,"12/1/21","17:10:00","BROOKLYN",60,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"","","","18-24","M","BLACK HISPANIC",990058,155328,40.59302197,-73.97908872,631
235857196,"11/3/21","02:25:00","MANHATTAN",25,0,"",FALSE,"18-24","M","BLACK","25-44","M","BLACK",1002572,231625,40.8024223,-73.93382235,343
228586950,"5/23/21","23:49:00","MANHATTAN",32,0,"GROCERY/BODEGA",FALSE,"","","","25-44","M","BLACK",1001304,237165,40.8176306,-73.93838829,343
230775122,"7/12/21","15:57:00","BRONX",48,0,"",FALSE,"18-24","M","WHITE HISPANIC","18-24","M","BLACK",1013762,251197,40.85611152,-73.89331798,701
233172870,"9/5/21","02:44:00","BRONX",48,0,"",FALSE,"","","","18-24","M","WHITE HISPANIC",1012644,247600,40.84624249,-73.89737469,701
226705489,"4/8/21","23:51:00","BRONX",47,0,"",FALSE,"","","","18-24","M","BLACK",1023511,258943,40.87733394,-73.85803081,701
232390407,"8/17/21","13:00:00","BRONX",41,0,"COMMERCIAL BLDG",TRUE,"18-24","M","BLACK HISPANIC","18-24","M","WHITE HISPANIC",1015966,235235,40.81229282,-73.88542618,701
227647468,"5/1/21","19:15:00","BROOKLYN",71,0,"",FALSE,"","","","25-44","M","BLACK",1002859,181349,40.66442649,-73.93292475,631
225601139,"3/12/21","21:00:00","BRONX",48,0,"PVT HOUSE",FALSE,"25-44","F","BLACK","18-24","M","BLACK",1018554,245062,40.83925545,-73.8760267,701
234433694,"10/3/21","04:01:00","QUEENS",114,0,"",FALSE,"25-44","M","ASIAN / PACIFIC ISLANDER","25-44","M","BLACK",1007977,217884,40.76469406,-73.91434801,296
235765523,"10/31/21","03:52:00","MANHATTAN",32,0,"",TRUE,"25-44","M","BLACK","45-64","M","BLACK HISPANIC",1001091,240445,40.82663368,-73.93914959,343
226139020,"3/25/21","17:33:00","BROOKLYN",79,0,"",FALSE,"","","","18-24","M","BLACK",999954,187272,40.68068943,-73.94338211,631
229089208,"6/3/21","17:51:00","STATEN ISLAND",120,0,"",FALSE,"","","","25-44","M","BLACK",960128,171541,40.63749236,-74.08691482,40
227344199,"4/23/21","16:00:00","BROOKLYN",81,0,"",FALSE,"","","","<18","M","BLACK",1003718,186498,40.6785575,-73.92981359,631
223203523,"1/15/21","14:10:00","BRONX",48,0,"",FALSE,"25-44","M","BLACK HISPANIC","18-24","M","WHITE HISPANIC",1013704,248182,40.84783644,-73.89354089,701
226503934,"4/4/21","21:05:00","BRONX",48,0,"",FALSE,"25-44","M","BLACK","25-44","M","BLACK",1013843,249122,40.850416,-73.89303433,701
234613227,"10/6/21","20:21:00","MANHATTAN",28,0,"",FALSE,"<18","M","WHITE HISPANIC","<18","M","BLACK",996674,232475,40.80476558,-73.95512436,343
231965060,"8/7/21","23:18:00","BROOKLYN",75,0,"",FALSE,"18-24","M","BLACK","18-24","F","BLACK",1013807,180663,40.6625138,-73.8934654,631
234881292,"10/12/21","20:10:00","QUEENS",100,0,"",FALSE,"25-44","M","BLACK","25-44","M","BLACK",1040051,155268,40.59268354,-73.79908102,296
238238212,"12/23/21","04:05:00","QUEENS",114,0,"BAR/NIGHT CLUB",FALSE,"","","","25-44","M","BLACK",1009215,219725,40.76974372,-73.90987205,296
231005014,"7/17/21","04:43:00","MANHATTAN",26,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","25-44","M","BLACK",996279,235478,40.81300853,-73.95654577,343
231110269,"7/20/21","15:15:00","QUEENS",105,0,"BANK",FALSE,"18-24","F","BLACK","18-24","M","BLACK",1053012,187109,40.67998889,-73.75208863,296
230245950,"6/30/21","00:33:00","MANHATTAN",28,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"45-64","M","BLACK","25-44","F","BLACK HISPANIC",998007,230362,40.798964,-73.95031372,343
237013476,"11/27/21","01:07:00","BRONX",49,0,"",TRUE,"","","","25-44","M","BLACK",1019953,252096,40.85855614,-73.87093326,701
231965060,"8/7/21","23:18:00","BROOKLYN",75,0,"",FALSE,"18-24","M","BLACK","25-44","M","BLACK",1013807,180663,40.6625138,-73.8934654,631
236168668,"11/11/21","15:04:00","BROOKLYN",79,0,"",FALSE,"","","","<18","M","BLACK",996313,187499,40.6813182,-73.95650899,631
237278623,"12/2/21","13:45:00","BRONX",40,0,"MULTI DWELL - PUBLIC HOUS",TRUE,"25-44","M","BLACK","25-44","M","BLACK",1006460,234503,40.8103127,-73.91976937,701
229493104,"6/11/21","23:22:00","STATEN ISLAND",120,0,"",FALSE,"","","","25-44","M","BLACK",960349,163538,40.61552642,-74.0860902,40
238290700,"12/24/21","10:27:00","MANHATTAN",32,0,"",FALSE,"18-24","M","BLACK","25-44","M","BLACK",993628,231585,40.80232653,-73.96612815,343
227384909,"4/26/21","20:00:00","BRONX",48,0,"",FALSE,"","","","<18","M","BLACK HISPANIC",1015300,247120,40.8449161,-73.88777712,701
228307361,"5/17/21","16:47:00","BRONX",42,0,"",FALSE,"<18","M","BLACK","65+","M","BLACK HISPANIC",1015687,244209,40.83692489,-73.88639203,701
238042760,"12/19/21","03:32:00","BRONX",43,0,"",FALSE,"","","","25-44","M","BLACK",1023436,242970,40.83349321,-73.85839539,701
226949678,"4/14/21","12:40:00","BRONX",45,0,"",TRUE,"65+","M","WHITE HISPANIC","45-64","F","BLACK",1042221,251606,40.85709311,-73.79043777,701
232072690,"8/10/21","01:08:00","QUEENS",102,0,"",FALSE,"","","","25-44","M","BLACK",1023038,187138,40.68025058,-73.86015572,296
227182807,"4/21/21","01:15:00","MANHATTAN",34,0,"",FALSE,"25-44","M","BLACK","25-44","M","WHITE HISPANIC",1006930,254095,40.86408585,-73.91800528,343
228426149,"5/19/21","21:36:00","QUEENS",113,0,"MULTI DWELL - APT BUILD",FALSE,"25-44","M","WHITE","25-44","M","BLACK",1049021,189295,40.68601904,-73.7664566,296
234930233,"10/13/21","17:55:00","BROOKLYN",62,0,"PVT HOUSE",FALSE,"25-44","F","ASIAN / PACIFIC ISLANDER","18-24","F","ASIAN / PACIFIC ISLANDER",985186,161375,40.60962162,-73.99663037,631
224410635,"2/15/21","15:00:00","BRONX",43,0,"",FALSE,"18-24","M","WHITE HISPANIC","25-44","M","BLACK",1020475,244133,40.83669795,-73.86908923,701
231866556,"8/5/21","22:50:00","QUEENS",106,0,"",FALSE,"25-44","M","BLACK","45-64","M","BLACK",1037369,187502,40.68117528,-73.80848421,296
236766472,"11/21/21","18:00:00","BROOKLYN",73,0,"",FALSE,"","","","25-44","M","BLACK HISPANIC",1008893,186987,40.6798868,-73.91115442,631
222524733,"1/1/21","00:16:00","QUEENS",108,0,"",FALSE,"","","","18-24","M","BLACK",998549,213987,40.75401807,-73.94839096,296
228918106,"5/31/21","17:50:00","BROOKLYN",71,0,"",FALSE,"","","","18-24","M","BLACK",997935,182677,40.66808054,-73.95067075,631
222654690,"1/5/21","02:47:00","BROOKLYN",73,0,"MULTI DWELL - APT BUILD",FALSE,"<18","M","BLACK","25-44","M","BLACK",1010754,179173,40.65843374,-73.90447556,631
227515019,"4/29/21","07:20:00","BRONX",44,0,"",FALSE,"25-44","M","WHITE HISPANIC","25-44","M","BLACK",1004546,240058,40.82556421,-73.92666676,701
236818010,"11/22/21","21:40:00","MANHATTAN",28,0,"",FALSE,"18-24","M","BLACK","25-44","M","BLACK",997742,232494,40.80481616,-73.95126657,343
238318425,"12/26/21","22:45:00","QUEENS",105,0,"PVT HOUSE",TRUE,"","","","25-44","M","BLACK",1054784,197662,40.70894037,-73.74558943,296
229861115,"6/21/21","05:40:00","BROOKLYN",73,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","25-44","M","BLACK",1006140,183727,40.67094607,-73.92109057,631
226542631,"4/5/21","17:45:00","BROOKLYN",75,0,"",FALSE,"18-24","M","BLACK","<18","F","BLACK",1018470,183006,40.66892801,-73.87664608,631
234756219,"10/9/21","16:24:00","MANHATTAN",28,0,"",FALSE,"25-44","M","BLACK","18-24","M","BLACK",996795,233168,40.8066675,-73.954686,343
229298335,"6/7/21","19:18:00","BROOKLYN",66,0,"",TRUE,"25-44","M","WHITE HISPANIC","45-64","M","WHITE",990629,173838,40.64382769,-73.97701525,631
232264783,"8/13/21","15:55:00","QUEENS",113,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","<18","M","BLACK",1044795,188802,40.68469579,-73.78169865,296
231809582,"8/4/21","18:11:00","BROOKLYN",73,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","25-44","M","BLACK",1006026,185469,40.67572775,-73.9214959,631
225602529,"3/14/21","05:00:00","BRONX",44,0,"",FALSE,"25-44","M","WHITE HISPANIC","25-44","F","BLACK",1006490,244533,40.83784212,-73.91962775,701
236095853,"11/9/21","18:17:00","QUEENS",114,0,"",FALSE,"","","","18-24","M","ASIAN / PACIFIC ISLANDER",1002880,215441,40.75800087,-73.93275472,296
231810235,"8/4/21","21:36:00","BROOKLYN",94,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","18-24","M","BLACK",1001350,201326,40.71926178,-73.93831328,631
227950647,"5/6/21","23:00:00","BROOKLYN",67,0,"",TRUE,"18-24","M","BLACK","25-44","M","BLACK",1007016,178100,40.65549899,-73.9179517,631
235160157,"10/18/21","13:05:00","BRONX",41,0,"",FALSE,"","","","18-24","M","BLACK",1014642,240068,40.82556269,-73.89018729,701
233199174,"9/6/21","20:50:00","BRONX",47,0,"",FALSE,"","","","18-24","M","BLACK",1022515,259363,40.87849109,-73.86163002,701
232496781,"8/19/21","20:32:00","BROOKLYN",77,0,"",FALSE,"45-64","M","BLACK","25-44","M","BLACK",1004557,183513,40.67036246,-73.92679774,631
233564841,"9/14/21","13:13:00","MANHATTAN",34,0,"",FALSE,"25-44","M","BLACK","25-44","M","WHITE HISPANIC",1003268,249041,40.85022278,-73.93125903,343
235801034,"11/1/21","19:39:00","MANHATTAN",24,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"<18","M","BLACK","25-44","M","BLACK",994327,230100,40.79824984,-73.96360559,343
228109388,"5/12/21","21:14:00","BROOKLYN",77,0,"",FALSE,"18-24","M","BLACK","25-44","M","BLACK",1005010,184460,40.67296071,-73.92516183,631
224642509,"2/20/21","18:40:00","BROOKLYN",79,0,"",FALSE,"","","","<18","M","BLACK",999790,187056,40.68009685,-73.94397389,631
236458890,"11/18/21","00:45:00","BROOKLYN",79,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","25-44","M","BLACK",998233,193295,40.69722406,-73.94957451,631
235765524,"10/30/21","17:40:00","BROOKLYN",83,0,"",TRUE,"<18","M","ASIAN / PACIFIC ISLANDER","25-44","M","WHITE HISPANIC",1006404,194694,40.70104731,-73.92010283,631
237630151,"12/9/21","21:40:00","BROOKLYN",76,2,"",FALSE,"","","","18-24","M","BLACK",982426,185197,40.67500776,-74.00657715,631
236285200,"11/14/21","06:21:00","BRONX",49,0,"",FALSE,"","","","25-44","M","BLACK",1019966,252223,40.85890466,-73.87088559,701
236246540,"11/13/21","21:10:00","MANHATTAN",23,0,"",FALSE,"25-44","M","BLACK","25-44","M","BLACK",998942,229695,40.79713176,-73.94693813,343
238483067,"12/31/21","01:05:00","MANHATTAN",25,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","<18","F","BLACK",1003188,231190,40.80122705,-73.93159858,343
235962609,"11/5/21","19:55:00","BRONX",46,0,"",FALSE,"18-24","M","BLACK","18-24","M","BLACK",1009602,247516,40.8460212,-73.90836995,701
237360779,"12/4/21","18:21:00","BRONX",40,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"","","","25-44","M","BLACK",1007373,232752,40.80550435,-73.91647725,701
231390985,"7/26/21","21:47:00","MANHATTAN",32,0,"",TRUE,"","","","18-24","M","BLACK",999874,238251,40.82061401,-73.9435521,343
232193235,"8/13/21","01:00:00","QUEENS",109,0,"BAR/NIGHT CLUB",TRUE,"18-24","M","BLACK","18-24","F","BLACK",1031552,216518,40.76085005,-73.82925307,296
222607497,"1/4/21","00:05:00","MANHATTAN",19,0,"",FALSE,"","","","18-24","M","WHITE HISPANIC",995159,221254,40.77396895,-73.96061496,343
237362977,"12/3/21","18:15:00","BRONX",46,0,"COMMERCIAL BLDG",FALSE,"25-44","M","BLACK HISPANIC","45-64","M","BLACK HISPANIC",1012382,253198,40.86160817,-73.89829816,701
228561933,"5/22/21","09:09:00","QUEENS",103,0,"",FALSE,"25-44","M","BLACK","25-44","M","BLACK",1039841,190717,40.68998451,-73.79954507,296
228865037,"5/29/21","00:11:00","BROOKLYN",77,0,"MULTI DWELL - APT BUILD",TRUE,"18-24","M","BLACK","18-24","M","BLACK",1005507,185647,40.67621758,-73.92336641,631
235498961,"10/25/21","16:57:00","MANHATTAN",13,1,"",FALSE,"25-44","M","BLACK","25-44","M","WHITE",986546,207135,40.7352223,-73.99171665,343
225168411,"3/4/21","11:40:00","BRONX",49,0,"",FALSE,"18-24","M","ASIAN / PACIFIC ISLANDER","25-44","M","BLACK HISPANIC",1021657,251013,40.85557658,-73.86477926,701
227730193,"5/4/21","21:13:00","BROOKLYN",73,0,"",FALSE,"","","","25-44","M","BLACK",1008959,179402,40.65906749,-73.91094427,631
226598085,"4/6/21","16:10:00","BROOKLYN",70,0,"",FALSE,"","","","45-64","M","BLACK HISPANIC",994431,176337,40.65068335,-73.96331129,631
234101080,"9/24/21","22:47:00","QUEENS",102,0,"",TRUE,"18-24","M","BLACK","18-24","M","WHITE HISPANIC",1024784,187243,40.68053096,-73.8538601,296
236131898,"11/10/21","15:12:00","BRONX",42,0,"",FALSE,"","","","25-44","M","BLACK",1009094,239693,40.82455077,-73.91023502,701
235311985,"10/22/21","01:10:00","STATEN ISLAND",120,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"","","","25-44","M","WHITE HISPANIC",961473,165575,40.62112052,-74.08204855,40
237963149,"12/16/21","01:34:00","STATEN ISLAND",123,0,"PVT HOUSE",TRUE,"","","","25-44","M","WHITE",933644,144843,40.5641002,-74.18213844,40
232188182,"8/12/21","17:05:00","MANHATTAN",9,0,"",FALSE,"45-64","M","BLACK","25-44","M","BLACK",991074,203262,40.72458953,-73.97538193,343
236761009,"11/21/21","16:15:00","QUEENS",110,0,"",FALSE,"18-24","M","WHITE HISPANIC","18-24","M","ASIAN / PACIFIC ISLANDER",1016265,210683,40.74490303,-73.88446301,296
234482344,"10/4/21","21:55:00","STATEN ISLAND",121,0,"",FALSE,"18-24","M","BLACK","18-24","M","BLACK",942920,169400,40.6315522,-74.14890333,40
228679852,"5/25/21","23:00:00","BRONX",50,0,"",FALSE,"","","","25-44","M","BLACK HISPANIC",1011526,257979,40.87473324,-73.90137333,701
226450222,"4/2/21","13:25:00","BROOKLYN",61,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","18-24","M","BLACK",995118,155709,40.59406298,-73.96086869,631
227344211,"4/24/21","22:50:00","BRONX",46,0,"",FALSE,"25-44","M","BLACK","18-24","M","BLACK",1012958,250886,40.85526057,-73.8962257,701
229822598,"6/19/21","03:12:00","MANHATTAN",32,0,"",FALSE,"","","","18-24","M","BLACK",1001374,239100,40.8229415,-73.93813045,343
231637053,"7/31/21","22:36:00","QUEENS",115,0,"",FALSE,"","","","65+","F","WHITE HISPANIC",1020765,213373,40.75226897,-73.86820845,296
234268729,"9/29/21","12:50:00","BRONX",48,0,"",TRUE,"18-24","M","BLACK HISPANIC","18-24","M","BLACK",1016838,250252,40.85350696,-73.8822031,701
228262995,"5/15/21","21:07:00","BRONX",44,0,"",TRUE,"18-24","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1010688,245851,40.84144808,-73.90445131,701
232299785,"8/16/21","00:01:00","BROOKLYN",79,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","25-44","M","BLACK",1001477,193239,40.69706464,-73.93787581,631
230448315,"7/4/21","19:00:00","BROOKLYN",79,0,"",FALSE,"","","","25-44","M","BLACK",998083,191219,40.69152616,-73.95011972,631
225397350,"3/10/21","02:04:00","STATEN ISLAND",120,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"25-44","M","WHITE","25-44","M","WHITE HISPANIC",962020,165682,40.6214156,-74.0800785,40
232978777,"8/31/21","10:55:00","BROOKLYN",70,0,"",FALSE,"25-44","M","BLACK","25-44","M","BLACK",995849,172757,40.64085528,-73.95820727,631
230563796,"7/7/21","22:04:00","BROOKLYN",69,0,"",FALSE,"","","","25-44","M","BLACK",1013126,171312,40.63684959,-73.89596004,631
228924191,"6/1/21","08:00:00","BROOKLYN",75,0,"",FALSE,"25-44","M","BLACK","25-44","M","BLACK",1019464,185310,40.67524807,-73.87305091,631
226230155,"3/28/21","15:15:00","BRONX",52,0,"",FALSE,"","","","25-44","M","BLACK HISPANIC",1008778,253049,40.86120996,-73.91132794,701
234973159,"10/14/21","10:40:00","MANHATTAN",33,0,"",FALSE,"25-44","M","BLACK","25-44","M","BLACK",999124,244700,40.83831597,-73.94624755,343
